# OpenSignals Text File Format. Version 1
# {"98:D3:71:FE:38:C0": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:71:FE:38:C0", "device connection": "BTH98:D3:71:FE:38:C0", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-12", "time": "11:58:19.198", "channels": [1, 2], "sensor": ["EMGBITREV", "EMGBITREV"], "label": ["A1", "A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	508	515	
1	0	0	0	0	506	514	
2	0	0	0	0	502	511	
3	0	0	0	0	495	514	
4	0	0	0	0	500	516	
5	0	0	0	0	508	512	
6	0	0	0	0	502	514	
7	0	0	0	0	500	512	
8	0	0	0	0	507	510	
9	0	0	0	0	511	509	
10	0	0	0	0	512	512	
11	0	0	0	0	512	511	
12	0	0	0	0	509	509	
13	0	0	0	0	508	511	
14	0	0	0	0	510	510	
15	0	0	0	0	507	512	
0	0	0	0	0	504	511	
1	0	0	0	0	504	511	
2	0	0	0	0	503	512	
3	0	0	0	0	506	510	
4	0	0	0	0	504	512	
5	0	0	0	0	502	512	
6	0	0	0	0	500	512	
7	0	0	0	0	501	512	
8	0	0	0	0	504	514	
9	0	0	0	0	504	511	
10	0	0	0	0	503	513	
11	0	0	0	0	508	511	
12	0	0	0	0	508	512	
13	0	0	0	0	508	512	
14	0	0	0	0	514	513	
15	0	0	0	0	512	514	
0	0	0	0	0	504	511	
1	0	0	0	0	504	514	
2	0	0	0	0	504	511	
3	0	0	0	0	503	511	
4	0	0	0	0	504	511	
5	0	0	0	0	507	513	
6	0	0	0	0	504	512	
7	0	0	0	0	502	509	
8	0	0	0	0	503	511	
9	0	0	0	0	504	513	
10	0	0	0	0	508	511	
11	0	0	0	0	506	510	
12	0	0	0	0	505	514	
13	0	0	0	0	503	511	
14	0	0	0	0	503	512	
15	0	0	0	0	505	513	
0	0	0	0	0	505	512	
1	0	0	0	0	506	511	
2	0	0	0	0	502	515	
3	0	0	0	0	502	515	
4	0	0	0	0	507	513	
5	0	0	0	0	508	511	
6	0	0	0	0	507	513	
7	0	0	0	0	505	508	
8	0	0	0	0	504	507	
9	0	0	0	0	505	511	
10	0	0	0	0	509	512	
11	0	0	0	0	506	513	
12	0	0	0	0	506	514	
13	0	0	0	0	504	512	
14	0	0	0	0	506	511	
15	0	0	0	0	506	512	
0	0	0	0	0	507	512	
1	0	0	0	0	506	512	
2	0	0	0	0	508	513	
3	0	0	0	0	507	511	
4	0	0	0	0	508	511	
5	0	0	0	0	511	511	
6	0	0	0	0	508	511	
7	0	0	0	0	508	512	
8	0	0	0	0	507	510	
9	0	0	0	0	504	511	
10	0	0	0	0	512	512	
11	0	0	0	0	510	513	
12	0	0	0	0	502	510	
13	0	0	0	0	494	510	
14	0	0	0	0	482	512	
15	0	0	0	0	494	512	
0	0	0	0	0	503	512	
1	0	0	0	0	507	511	
2	0	0	0	0	508	512	
3	0	0	0	0	507	513	
4	0	0	0	0	507	512	
5	0	0	0	0	508	512	
6	0	0	0	0	510	511	
7	0	0	0	0	510	514	
8	0	0	0	0	509	514	
9	0	0	0	0	504	512	
10	0	0	0	0	506	511	
11	0	0	0	0	508	513	
12	0	0	0	0	510	512	
13	0	0	0	0	509	512	
14	0	0	0	0	508	514	
15	0	0	0	0	507	513	
0	0	0	0	0	506	513	
1	0	0	0	0	507	513	
2	0	0	0	0	498	511	
3	0	0	0	0	492	514	
4	0	0	0	0	512	512	
5	0	0	0	0	507	512	
6	0	0	0	0	504	508	
7	0	0	0	0	498	506	
8	0	0	0	0	504	509	
9	0	0	0	0	507	510	
10	0	0	0	0	504	513	
11	0	0	0	0	503	513	
