# OpenSignals Text File Format. Version 1
# {"98:D3:71:FE:38:C0": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:71:FE:38:C0", "device connection": "BTH98:D3:71:FE:38:C0", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-12", "time": "12:16:47.137", "channels": [1, 2], "sensor": ["EMGBITREV", "EMGBITREV"], "label": ["A1", "A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	507	513	
1	0	0	0	0	507	514	
2	0	0	0	0	507	511	
3	0	0	0	0	504	511	
4	0	0	0	0	500	513	
5	0	0	0	0	502	511	
6	0	0	0	0	504	513	
7	0	0	0	0	505	512	
8	0	0	0	0	503	512	
9	0	0	0	0	503	511	
10	0	0	0	0	504	514	
11	0	0	0	0	505	512	
12	0	0	0	0	510	512	
13	0	0	0	0	511	511	
14	0	0	0	0	505	512	
15	0	0	0	0	504	511	
0	0	0	0	0	505	512	
1	0	0	0	0	505	512	
2	0	0	0	0	506	512	
3	0	0	0	0	507	510	
4	0	0	0	0	506	513	
5	0	0	0	0	508	512	
6	0	0	0	0	508	513	
7	0	0	0	0	508	511	
8	0	0	0	0	504	512	
9	0	0	0	0	503	511	
10	0	0	0	0	504	511	
11	0	0	0	0	505	512	
12	0	0	0	0	504	512	
13	0	0	0	0	502	511	
14	0	0	0	0	505	510	
15	0	0	0	0	506	511	
0	0	0	0	0	506	512	
1	0	0	0	0	507	512	
2	0	0	0	0	507	513	
3	0	0	0	0	505	512	
4	0	0	0	0	505	512	
5	0	0	0	0	506	511	
6	0	0	0	0	507	513	
7	0	0	0	0	505	510	
8	0	0	0	0	504	511	
9	0	0	0	0	506	511	
10	0	0	0	0	507	509	
11	0	0	0	0	505	510	
12	0	0	0	0	504	511	
13	0	0	0	0	505	513	
14	0	0	0	0	506	511	
15	0	0	0	0	504	513	
0	0	0	0	0	504	513	
1	0	0	0	0	505	512	
2	0	0	0	0	504	512	
3	0	0	0	0	505	511	
4	0	0	0	0	505	514	
5	0	0	0	0	507	512	
6	0	0	0	0	505	509	
7	0	0	0	0	503	510	
8	0	0	0	0	505	512	
9	0	0	0	0	504	512	
10	0	0	0	0	507	513	
11	0	0	0	0	504	514	
12	0	0	0	0	509	512	
13	0	0	0	0	508	511	
14	0	0	0	0	506	513	
15	0	0	0	0	505	512	
0	0	0	0	0	507	513	
1	0	0	0	0	507	513	
2	0	0	0	0	503	512	
3	0	0	0	0	503	511	
4	0	0	0	0	504	512	
5	0	0	0	0	504	511	
6	0	0	0	0	503	512	
7	0	0	0	0	504	512	
8	0	0	0	0	505	511	
9	0	0	0	0	508	512	
10	0	0	0	0	505	510	
11	0	0	0	0	505	512	
12	0	0	0	0	508	512	
13	0	0	0	0	510	512	
14	0	0	0	0	508	515	
15	0	0	0	0	508	510	
0	0	0	0	0	508	512	
1	0	0	0	0	503	512	
2	0	0	0	0	497	511	
3	0	0	0	0	500	512	
4	0	0	0	0	504	510	
5	0	0	0	0	506	511	
6	0	0	0	0	510	512	
7	0	0	0	0	510	514	
8	0	0	0	0	510	515	
9	0	0	0	0	505	512	
10	0	0	0	0	505	512	
11	0	0	0	0	505	511	
12	0	0	0	0	506	511	
13	0	0	0	0	503	512	
14	0	0	0	0	498	511	
15	0	0	0	0	501	512	
0	0	0	0	0	499	511	
1	0	0	0	0	503	511	
2	0	0	0	0	507	513	
3	0	0	0	0	506	510	
4	0	0	0	0	508	511	
5	0	0	0	0	506	511	
6	0	0	0	0	507	511	
7	0	0	0	0	505	513	
8	0	0	0	0	505	511	
9	0	0	0	0	506	512	
10	0	0	0	0	512	512	
11	0	0	0	0	510	511	
12	0	0	0	0	504	512	
13	0	0	0	0	502	511	
14	0	0	0	0	504	513	
15	0	0	0	0	507	512	
0	0	0	0	0	508	511	
1	0	0	0	0	508	511	
2	0	0	0	0	508	512	
